word,idf
widget,7.103482385655136
builder,7.103482385655136
languages,7.103482385655136
cors,7.1097915548484005
round,7.1097915548484005
ignoring,7.1097915548484005
constexpr,7.1097915548484005
directories,7.1097915548484005
migration,7.116140782527059
rather,7.116140782527059
clang,7.116140782527059
jdk,7.116140782527059
closed,7.116140782527059
shows,7.116140782527059
uiwebview,7.116140782527059
hashmap,7.116140782527059
annotations,7.116140782527059
rules,7.116140782527059
jdbc,7.12253058062583
compiled,7.12253058062583
due,7.12253058062583
none,7.12253058062583
stdout,7.128961470956121
prefix,7.128961470956121
these,7.128961470956121
clean,7.128961470956121
upgrade,7.128961470956121
inject,7.128961470956121
fragments,7.128961470956121
hex,7.128961470956121
linking,7.128961470956121
declared,7.135433985461738
constants,7.135433985461738
management,7.135433985461738
subclass,7.135433985461738
64-bit,7.135433985461738
platform,7.135433985461738
alias,7.141948666482932
uilabel,7.141948666482932
x86,7.141948666482932
selecting,7.141948666482932
mvvm,7.141948666482932
circular,7.141948666482932
modified,7.148506067029091
nan,7.148506067029091
cloud,7.148506067029091
accept,7.148506067029091
colors,7.148506067029091
explain,7.148506067029091
made,7.155106751060443
arbitrary,7.155106751060443
processing,7.155106751060443
disabled,7.161751293779112
transaction,7.161751293779112
distance,7.161751293779112
moving,7.161751293779112
recursively,7.161751293779112
blank,7.161751293779112
original,7.161751293779112
dict,7.161751293779112
coordinates,7.161751293779112
origin,7.161751293779112
enums,7.161751293779112
mvc3,7.161751293779112
driver,7.168440281929908
detection,7.168440281929908
sqlalchemy,7.168440281929908
short,7.168440281929908
equality,7.168440281929908
controllers,7.168440281929908
uitableviewcell,7.168440281929908
microsoft,7.168440281929908
uri,7.168440281929908
rebase,7.175174314111252
volatile,7.175174314111252
whitespace,7.175174314111252
servlet,7.175174314111252
choose,7.175174314111252
deleted,7.175174314111252
leak,7.175174314111252
tfs,7.1819540010966305
nuget,7.1819540010966305
doing,7.1819540010966305
groups,7.1819540010966305
phonegap,7.1819540010966305
b,7.188779966167031
cells,7.188779966167031
cancel,7.188779966167031
pool,7.188779966167031
deal,7.188779966167031
breaks,7.188779966167031
naming,7.188779966167031
enter,7.188779966167031
product,7.195652845454793
extending,7.195652845454793
constraints,7.195652845454793
ever,7.195652845454793
imageview,7.195652845454793
currently,7.195652845454793
checked,7.195652845454793
webapi,7.202573288299367
golang,7.202573288299367
provide,7.202573288299367
failure,7.202573288299367
small,7.202573288299367
datepicker,7.20954195761546
verify,7.216559530274107
2013,7.216559530274107
forward,7.216559530274107
restful,7.216559530274107
“,7.216559530274107
”,7.216559530274107
approach,7.216559530274107
iterating,7.216559530274107
invoke,7.216559530274107
broken,7.216559530274107
’,7.216559530274107
deep,7.216559530274107
understand,7.216559530274107
destructor,7.216559530274107
rotate,7.216559530274107
embed,7.216559530274107
rspec,7.216559530274107
never,7.223626697497199
recursion,7.223626697497199
incorrect,7.223626697497199
series,7.223626697497199
circle,7.223626697497199
mark,7.223626697497199
also,7.223626697497199
autocomplete,7.223626697497199
t-sql,7.230744165266063
nil,7.230744165266063
gets,7.230744165266063
json.net,7.230744165266063
skip,7.230744165266063
vb.net,7.230744165266063
solve,7.237912654744675
apple,7.237912654744675
anchor,7.237912654744675
may,7.237912654744675
popup,7.237912654744675
signature,7.237912654744675
listener,7.237912654744675
rule,7.237912654744675
pipeline,7.245132902718162
ipython,7.245132902718162
identifier,7.245132902718162
markdown,7.245132902718162
normal,7.245132902718162
transform,7.245132902718162
dot,7.245132902718162
defining,7.252405662047242
streams,7.252405662047242
watch,7.252405662047242
white,7.252405662047242
datatable,7.252405662047242
disk,7.252405662047242
objective,7.252405662047242
sorted,7.252405662047242
causing,7.252405662047242
children,7.259731702139315
kernel,7.259731702139315
layer,7.259731702139315
optimize,7.259731702139315
closing,7.259731702139315
ant,7.259731702139315
union,7.259731702139315
job,7.259731702139315
built-in,7.259731702139315
takes,7.259731702139315
duplicates,7.259731702139315
css3,7.259731702139315
matches,7.267111809436938
structs,7.267111809436938
uiimage,7.267111809436938
sharing,7.274546787924455
adb,7.274546787924455
activerecord,7.274546787924455
rust,7.274546787924455
notation,7.274546787924455
highlight,7.274546787924455
localhost,7.274546787924455
sed,7.274546787924455
nsstring,7.274546787924455
atomic,7.282037459653614
copying,7.282037459653614
increment,7.282037459653614
o,7.282037459653614
easy,7.282037459653614
uitextfield,7.282037459653614
sublime,7.282037459653614
opengl,7.282037459653614
track,7.289584665288997
managed,7.289584665288997
documentation,7.289584665288997
drawable,7.289584665288997
trace,7.289584665288997
grep,7.289584665288997
closure,7.297189264674215
pdo,7.297189264674215
creation,7.297189264674215
clicked,7.297189264674215
appear,7.297189264674215
encode,7.297189264674215
fire,7.297189264674215
initial,7.297189264674215
newline,7.297189264674215
necessary,7.297189264674215
deployment,7.304852137419785
unused,7.304852137419785
overload,7.304852137419785
bound,7.304852137419785
checkout,7.304852137419785
executed,7.304852137419785
png,7.304852137419785
xpath,7.304852137419785
symfony2,7.304852137419785
extensions,7.304852137419785
crashes,7.3125741835136955
primitive,7.3125741835136955
shadow,7.3125741835136955
multiprocessing,7.3125741835136955
vertically,7.3125741835136955
connections,7.3125741835136955
variadic,7.3125741835136955
replacement,7.3125741835136955
alert,7.3125741835136955
ok,7.3125741835136955
gui,7.3125741835136955
ways,7.3125741835136955
flutter,7.3125741835136955
subversion,7.3125741835136955
webdriver,7.32035632395575
actual,7.32035632395575
plain,7.32035632395575
square,7.32035632395575
failing,7.32035632395575
legend,7.32035632395575
delay,7.32035632395575
animate,7.32035632395575
theme,7.328199501416776
keeping,7.328199501416776
meteor,7.328199501416776
alternatives,7.328199501416776
throwing,7.328199501416776
entry,7.328199501416776
considered,7.328199501416776
merging,7.328199501416776
media,7.328199501416776
built,7.328199501416776
routes,7.328199501416776
virtualenv,7.328199501416776
advantages,7.328199501416776
iteration,7.328199501416776
jsp,7.328199501416776
declaring,7.3361046809238895
preview,7.3361046809238895
replacing,7.3361046809238895
concatenate,7.3361046809238895
literals,7.3361046809238895
minimum,7.3361046809238895
trailing,7.3361046809238895
anything,7.3361046809238895
uiscrollview,7.3361046809238895
containers,7.344072850573066
reduce,7.344072850573066
username,7.344072850573066
manage,7.344072850573066
notebook,7.344072850573066
printf,7.344072850573066
continue,7.344072850573066
elasticsearch,7.344072850573066
inserting,7.344072850573066
strict,7.344072850573066
hiding,7.344072850573066
conditions,7.344072850573066
radio,7.344072850573066
e.g,7.35210502227033
await,7.35210502227033
brackets,7.35210502227033
year,7.35210502227033
complexity,7.35210502227033
helper,7.35210502227033
integration,7.35210502227033
calculating,7.35210502227033
var,7.35210502227033
let,7.35210502227033
suppress,7.35210502227033
uitextview,7.35210502227033
outer,7.35210502227033
documents,7.35210502227033
router,7.3602022325029495
everything,7.3602022325029495
gradient,7.3602022325029495
precision,7.3602022325029495
routing,7.3602022325029495
yield,7.3602022325029495
hook,7.368365543142111
attach,7.368365543142111
transition,7.368365543142111
readonly,7.368365543142111
startup,7.368365543142111
identify,7.368365543142111
signal,7.368365543142111
protected,7.368365543142111
v3,7.368365543142111
dump,7.368365543142111
namespaces,7.368365543142111
exact,7.376596042278626
able,7.376596042278626
zoom,7.376596042278626
days,7.376596042278626
styles,7.376596042278626
scrollview,7.384894845093322
linked,7.384894845093322
margin,7.384894845093322
thrown,7.384894845093322
runs,7.384894845093322
high,7.384894845093322
uncaught,7.384894845093322
manifest,7.384894845093322
evaluation,7.384894845093322
useful,7.384894845093322
winforms,7.384894845093322
home,7.393263094763838
beta,7.393263094763838
wrapping,7.393263094763838
mongoose,7.393263094763838
computer,7.393263094763838
nodes,7.393263094763838
factory,7.393263094763838
ide,7.393263094763838
sizeof,7.393263094763838
alignment,7.393263094763838
initializing,7.393263094763838
thread-safe,7.401701963409702
compatible,7.401701963409702
cases,7.401701963409702
fonts,7.401701963409702
completely,7.401701963409702
enabled,7.401701963409702
related,7.401701963409702
explicitly,7.401701963409702
web.config,7.401701963409702
xaml,7.401701963409702
controls,7.401701963409702
look,7.401701963409702
following,7.401701963409702
chain,7.410212653077611
black,7.410212653077611
v2,7.410212653077611
now,7.410212653077611
redis,7.410212653077611
dplyr,7.410212653077611
customize,7.410212653077611
conflict,7.410212653077611
databases,7.410212653077611
restore,7.410212653077611
sets,7.410212653077611
week,7.418796396769003
substring,7.418796396769003
obtain,7.418796396769003
oauth,7.418796396769003
multiline,7.418796396769003
notifications,7.418796396769003
giving,7.418796396769003
deserialize,7.418796396769003
card,7.418796396769003
initialized,7.418796396769003
since,7.418796396769003
huge,7.418796396769003
confusion,7.427454459512117
sent,7.427454459512117
64,7.427454459512117
produce,7.427454459512117
rounded,7.427454459512117
codeigniter,7.427454459512117
hover,7.427454459512117
features,7.436188139480872
offset,7.436188139480872
infinite,7.436188139480872
firing,7.436188139480872
spinner,7.436188139480872
ms,7.436188139480872
decode,7.436188139480872
simulate,7.436188139480872
places,7.436188139480872
counting,7.436188139480872
sync,7.444998769163027
tracking,7.444998769163027
netbeans,7.444998769163027
taking,7.444998769163027
conditionally,7.444998769163027
gmail,7.444998769163027
resharper,7.444998769163027
sound,7.444998769163027
icons,7.444998769163027
three,7.444998769163027
material,7.453887716580272
asp,7.453887716580272
highlighting,7.453887716580272
underscore,7.453887716580272
explanation,7.453887716580272
done,7.453887716580272
makefile,7.453887716580272
referenced,7.462856386563033
longer,7.462856386563033
interactive,7.462856386563033
shared_ptr,7.462856386563033
account,7.462856386563033
rotation,7.462856386563033
groovy,7.462856386563033
pair,7.471906222082951
kill,7.471906222082951
ng-repeat,7.471906222082951
report,7.471906222082951
drag,7.471906222082951
locally,7.471906222082951
lookup,7.471906222082951
drawing,7.471906222082951
info,7.471906222082951
digits,7.471906222082951
tuples,7.471906222082951
receive,7.481038705646223
well,7.481038705646223
specifying,7.481038705646223
ternary,7.481038705646223
leading,7.481038705646223
preserve,7.481038705646223
ambiguous,7.481038705646223
encoded,7.481038705646223
guid,7.481038705646223
utc,7.481038705646223
3.1,7.481038705646223
resolved,7.4902553607511475
arc,7.4902553607511475
signing,7.4902553607511475
ascii,7.4902553607511475
blocking,7.4902553607511475
desktop,7.4902553607511475
combining,7.4902553607511475
filtering,7.4902553607511475
scheme,7.4902553607511475
init,7.4902553607511475
corners,7.4902553607511475
milliseconds,7.4902553607511475
blob,7.4902553607511475
cordova,7.499557753413461
gson,7.499557753413461
restart,7.499557753413461
uicollectionview,7.499557753413461
drawer,7.499557753413461
4.5,7.499557753413461
differently,7.499557753413461
actions,7.499557753413461
uibutton,7.499557753413461
letter,7.499557753413461
soft,7.499557753413461
compatibility,7.499557753413461
publish,7.5089474937633005
started,7.5089474937633005
keras,7.5089474937633005
clicking,7.5089474937633005
codes,7.5089474937633005
comment,7.5089474937633005
easiest,7.5089474937633005
g++,7.5089474937633005
cli,7.5089474937633005
live,7.5089474937633005
cocoa,7.5089474937633005
asynctask,7.5089474937633005
sessions,7.518426237717844
params,7.518426237717844
below,7.518426237717844
vectors,7.518426237717844
viewmodel,7.518426237717844
generation,7.518426237717844
expand,7.518426237717844
nhibernate,7.518426237717844
retrofit,7.527995688733995
authorization,7.527995688733995
upgrading,7.527995688733995
dispose,7.527995688733995
preferred,7.527995688733995
migrations,7.527995688733995
varchar,7.527995688733995
analytics,7.527995688733995
timer,7.527995688733995
assigning,7.527995688733995
capturing,7.527995688733995
monad,7.537657599645732
sbt,7.537657599645732
indexes,7.537657599645732
linker,7.537657599645732
functionality,7.537657599645732
compute,7.537657599645732
drive,7.537657599645732
braces,7.537657599645732
patterns,7.537657599645732
separator,7.537657599645732
examples,7.537657599645732
swap,7.537657599645732
locking,7.537657599645732
preventing,7.537657599645732
completion,7.537657599645732
avoiding,7.537657599645732
ordering,7.537657599645732
ie8,7.537657599645732
3d,7.547413774591096
wildcard,7.547413774591096
improve,7.547413774591096
safely,7.547413774591096
upon,7.547413774591096
mockito,7.547413774591096
p,7.547413774591096
